sender,amount,category,timestamp,device,location,label,receiver
user_33,427.15,travel,2025-08-28 07:47:53.899930,device_9,SG,0,user_70
user_81,178.03,electronics,2025-08-28 03:43:53.899938,device_3,IN,0,user_53
user_16,346.59,gambling,2025-08-28 00:01:53.899945,device_7,IN,0,user_81
user_184,65.89,gambling,2025-08-28 07:05:53.899953,device_4,CA,0,user_84
user_77,110.03,travel,2025-08-28 11:13:53.899961,device_26,NY,0,user_83
user_88,466.67,luxury,2025-08-28 01:20:53.899969,device_14,UK,0,user_81
user_194,204.02,travel,2025-08-28 15:35:53.899976,device_14,SG,0,user_73
user_90,257.28,luxury,2025-08-28 04:35:53.899984,device_37,CA,0,user_200
user_54,179.85,luxury,2025-08-28 16:13:53.899992,device_46,NY,0,user_89
user_161,170.26,gambling,2025-08-28 03:35:53.900000,device_6,TX,0,user_173
user_163,478.04,travel,2025-08-27 19:33:53.900008,device_16,NY,0,user_167
user_167,170.48,travel,2025-08-28 05:27:53.900016,device_16,IN,0,user_119
user_125,286.21,gambling,2025-08-28 06:26:53.900024,device_8,NY,0,user_95
user_98,148.64,travel,2025-08-27 19:06:53.900032,device_40,NY,0,user_7
user_169,71.34,luxury,2025-08-28 10:05:53.900040,device_31,UK,0,user_30
user_47,231.18,electronics,2025-08-27 23:41:53.900048,device_39,UK,0,user_191
user_197,326.83,travel,2025-08-28 18:07:53.900055,device_22,CA,0,user_102
user_76,92.66,groceries,2025-08-28 05:23:53.900063,device_17,TX,0,user_75
user_18,409.42,mobile_recharge,2025-08-28 04:12:53.900071,device_5,NY,0,user_79
user_27,313.61,mobile_recharge,2025-08-28 02:31:53.900078,device_21,SG,0,user_52
user_53,170.71,mobile_recharge,2025-08-28 08:03:53.900086,device_27,TX,0,user_144
user_11,487.78,groceries,2025-08-28 17:00:53.900093,device_13,SG,0,user_20
user_144,275.7,electronics,2025-08-28 01:32:53.900102,device_14,NY,0,user_8
user_68,75.64,travel,2025-08-28 11:09:53.900109,device_28,CA,0,user_193
user_131,436.82,gambling,2025-08-27 20:39:53.900117,device_17,SG,0,user_30
user_70,229.38,luxury,2025-08-27 22:31:53.900125,device_15,IN,0,user_44
user_82,398.15,groceries,2025-08-27 22:38:53.900132,device_27,IN,0,user_148
user_12,212.1,travel,2025-08-28 09:24:53.900141,device_45,SG,0,user_57
user_156,315.21,mobile_recharge,2025-08-28 18:09:53.900149,device_37,CA,0,user_80
user_45,255.3,gambling,2025-08-27 21:20:53.900156,device_33,UK,0,user_35
user_196,138.46,gambling,2025-08-28 06:18:53.900164,device_8,SG,0,user_170
user_61,416.42,gambling,2025-08-27 23:55:53.900172,device_48,UK,0,user_122
user_35,423.7,groceries,2025-08-28 02:48:53.900180,device_18,CA,0,user_21
user_6,322.69,travel,2025-08-27 23:24:53.900188,device_36,NY,0,user_74
user_28,379.99,gambling,2025-08-28 17:05:53.900196,device_13,TX,0,user_67
user_54,297.37,luxury,2025-08-28 16:03:53.900203,device_33,UK,0,user_159
user_53,276.45,travel,2025-08-27 20:01:53.900211,device_48,TX,0,user_107
user_132,115.11,electronics,2025-08-28 10:57:53.900219,device_26,TX,0,user_61
user_195,240.07,groceries,2025-08-28 09:42:53.900226,device_7,CA,0,user_20
user_184,9.17,groceries,2025-08-27 21:01:53.900234,device_8,TX,0,user_115
user_50,258.76,mobile_recharge,2025-08-28 03:58:53.900242,device_2,CA,0,user_147
user_140,68.22,electronics,2025-08-28 06:22:53.900249,device_17,CA,0,user_47
user_11,462.3,groceries,2025-08-27 19:55:53.900258,device_11,CA,0,user_14
user_22,307.55,mobile_recharge,2025-08-27 20:00:53.900266,device_23,UK,0,user_40
user_119,71.31,gambling,2025-08-28 08:44:53.900273,device_5,NY,0,user_179
user_15,355.1,travel,2025-08-27 18:44:53.900281,device_38,SG,0,user_186
user_70,54.35,electronics,2025-08-28 12:50:53.900288,device_18,TX,0,user_171
user_200,123.9,luxury,2025-08-27 20:19:53.900296,device_5,NY,0,user_168
user_160,243.95,luxury,2025-08-28 07:43:53.900304,device_7,SG,0,user_116
user_37,76.38,gambling,2025-08-27 23:42:53.900311,device_30,NY,0,user_179
user_151,366.44,luxury,2025-08-28 02:04:53.900320,device_10,SG,0,user_38
user_100,491.57,luxury,2025-08-28 04:23:53.900327,device_14,CA,0,user_116
user_46,189.73,travel,2025-08-28 08:05:53.900335,device_10,CA,0,user_125
user_75,1627.69,gambling,2025-08-27 20:14:53.900343,device_44,CA,1,user_194
user_45,212.51,groceries,2025-08-28 00:04:53.900351,device_40,NY,0,user_2
user_10,100.25,travel,2025-08-28 00:20:53.900358,device_28,NY,0,user_142
user_177,193.83,groceries,2025-08-28 02:04:53.900366,device_1,CA,0,user_144
user_140,202.68,mobile_recharge,2025-08-27 20:00:53.900374,device_11,NY,0,user_115
user_39,390.62,groceries,2025-08-27 21:59:53.900382,device_22,CA,0,user_113
user_101,447.16,travel,2025-08-28 13:39:53.900390,device_5,IN,0,user_119
user_93,102.31,luxury,2025-08-27 22:22:53.900398,device_2,NY,0,user_185
user_87,235.1,luxury,2025-08-28 07:35:53.900406,device_2,NY,0,user_15
user_25,249.99,electronics,2025-08-28 06:53:53.900413,device_37,NY,0,user_93
user_7,400.27,electronics,2025-08-27 21:16:53.900421,device_30,NY,0,user_109
user_49,377.55,groceries,2025-08-27 19:56:53.900429,device_29,CA,0,user_67
user_42,51.29,electronics,2025-08-27 23:49:53.900436,device_25,IN,0,user_104
user_11,372.91,travel,2025-08-28 15:42:53.900444,device_42,UK,0,user_34
user_127,75.55,groceries,2025-08-28 17:25:53.900452,device_17,TX,0,user_119
user_182,387.87,mobile_recharge,2025-08-28 04:22:53.900498,device_8,UK,0,user_106
user_29,286.89,luxury,2025-08-28 15:56:53.900507,device_31,NY,0,user_163
user_117,132.13,electronics,2025-08-28 04:23:53.900516,device_4,CA,0,user_65
user_58,380.99,gambling,2025-08-28 13:47:53.900524,device_12,TX,0,user_184
user_37,50.96,travel,2025-08-28 17:45:53.900533,device_10,TX,0,user_87
user_47,111.26,luxury,2025-08-28 09:04:53.900541,device_49,NY,0,user_169
user_37,477.4,mobile_recharge,2025-08-28 17:42:53.900548,device_38,TX,0,user_130
user_79,372.24,travel,2025-08-28 02:05:53.900556,device_12,UK,0,user_102
user_158,16.19,mobile_recharge,2025-08-28 12:02:53.900565,device_27,SG,0,user_114
user_161,179.8,groceries,2025-08-28 10:36:53.900574,device_9,UK,0,user_14
user_105,44.06,travel,2025-08-27 21:42:53.900582,device_20,SG,0,user_72
user_143,16.93,mobile_recharge,2025-08-28 13:42:53.900590,device_18,TX,0,user_182
user_178,182.75,luxury,2025-08-28 06:18:53.900598,device_8,UK,0,user_196
user_10,70.05,groceries,2025-08-27 22:39:53.900606,device_43,NY,0,user_58
user_82,477.77,luxury,2025-08-27 22:26:53.900615,device_6,CA,0,user_47
user_111,272.54,travel,2025-08-27 18:17:53.900623,device_19,SG,0,user_144
user_156,402.16,travel,2025-08-28 09:34:53.900631,device_31,IN,0,user_168
user_110,396.63,luxury,2025-08-27 19:15:53.900639,device_27,CA,0,user_36
user_55,234.49,groceries,2025-08-28 17:57:53.900646,device_33,IN,0,user_148
user_69,159.42,gambling,2025-08-28 17:28:53.900654,device_33,SG,0,user_46
user_60,221.97,mobile_recharge,2025-08-27 23:15:53.900662,device_6,IN,0,user_91
user_29,288.08,travel,2025-08-28 08:19:53.900670,device_40,IN,0,user_183
user_34,47.45,gambling,2025-08-28 16:47:53.900678,device_4,UK,0,user_40
user_147,369.8,luxury,2025-08-28 11:24:53.900687,device_26,IN,0,user_158
user_187,314.54,electronics,2025-08-28 07:09:53.900695,device_15,TX,0,user_147
user_139,138.16,travel,2025-08-28 09:03:53.900703,device_29,NY,0,user_143
user_130,83.07,electronics,2025-08-27 22:41:53.900711,device_34,UK,0,user_45
user_82,140.79,electronics,2025-08-28 13:13:53.900718,device_46,NY,0,user_39
user_44,37.63,electronics,2025-08-28 11:28:53.900726,device_48,SG,0,user_184
user_126,344.73,mobile_recharge,2025-08-28 13:13:53.900733,device_1,TX,0,user_158
user_85,5.74,electronics,2025-08-28 10:50:53.900741,device_1,NY,0,user_74
user_6,14.0,luxury,2025-08-28 05:25:53.900749,device_16,TX,0,user_118
user_191,358.59,travel,2025-08-28 02:48:53.900756,device_16,IN,0,user_159
user_29,308.03,groceries,2025-08-28 00:39:53.900764,device_34,IN,0,user_193
user_197,390.18,groceries,2025-08-28 14:08:53.900771,device_17,NY,0,user_124
user_104,400.17,groceries,2025-08-27 22:29:53.900779,device_6,UK,0,user_59
user_146,377.72,mobile_recharge,2025-08-28 13:05:53.900788,device_16,CA,0,user_135
user_176,249.76,travel,2025-08-27 22:25:53.900795,device_44,IN,0,user_31
user_198,290.7,travel,2025-08-27 21:11:53.900803,device_3,UK,0,user_173
user_3,273.18,mobile_recharge,2025-08-28 06:47:53.900811,device_20,IN,0,user_80
user_22,471.69,luxury,2025-08-28 03:46:53.900819,device_31,TX,0,user_8
user_100,126.25,groceries,2025-08-28 17:29:53.900827,device_39,IN,0,user_186
user_132,142.28,electronics,2025-08-28 09:46:53.900835,device_28,NY,0,user_183
user_25,362.89,electronics,2025-08-28 03:04:53.900843,device_6,NY,0,user_167
user_134,441.78,gambling,2025-08-28 15:07:53.900851,device_43,IN,0,user_193
user_143,324.65,mobile_recharge,2025-08-28 09:26:53.900858,device_22,IN,0,user_195
user_37,380.82,gambling,2025-08-28 13:09:53.900866,device_2,CA,0,user_182
user_163,133.59,mobile_recharge,2025-08-28 17:52:53.900874,device_5,TX,0,user_196
user_53,165.35,electronics,2025-08-28 08:48:53.900882,device_27,UK,0,user_108
user_8,226.01,travel,2025-08-27 22:39:53.900889,device_39,IN,0,user_114
user_65,145.27,mobile_recharge,2025-08-28 08:57:53.900897,device_26,UK,0,user_187
user_114,78.39,groceries,2025-08-28 15:01:53.900905,device_4,IN,0,user_188
user_36,137.16,mobile_recharge,2025-08-28 17:44:53.900913,device_9,SG,0,user_62
user_198,271.84,groceries,2025-08-27 18:46:53.900920,device_33,CA,0,user_187
user_36,328.05,luxury,2025-08-28 03:02:53.900929,device_39,TX,0,user_152
user_1,78.9,travel,2025-08-28 13:28:53.900936,device_3,IN,0,user_179
user_89,252.89,groceries,2025-08-28 01:19:53.900944,device_17,SG,0,user_34
user_84,452.89,travel,2025-08-28 10:31:53.900952,device_23,SG,0,user_10
user_50,208.73,electronics,2025-08-28 10:41:53.900959,device_23,UK,0,user_156
user_5,9.17,groceries,2025-08-28 12:50:53.900967,device_40,NY,0,user_3
user_198,282.21,electronics,2025-08-27 23:27:53.900975,device_45,TX,0,user_190
user_28,276.73,mobile_recharge,2025-08-28 03:59:53.900983,device_5,SG,0,user_115
user_46,394.22,gambling,2025-08-28 06:28:53.900991,device_37,NY,0,user_80
user_74,334.45,travel,2025-08-28 14:22:53.900998,device_3,NY,0,user_3
user_119,302.8,electronics,2025-08-28 16:23:53.901006,device_17,UK,0,user_99
user_105,16.65,groceries,2025-08-28 13:55:53.901014,device_36,CA,0,user_27
user_134,75.95,groceries,2025-08-28 17:16:53.901022,device_6,SG,0,user_194
user_191,454.15,electronics,2025-08-28 13:56:53.901030,device_37,SG,0,user_71
user_161,216.47,gambling,2025-08-28 15:13:53.901038,device_9,NY,0,user_56
user_168,452.7,luxury,2025-08-28 05:30:53.901046,device_1,UK,0,user_190
user_189,217.54,gambling,2025-08-28 10:37:53.901055,device_50,SG,0,user_49
user_194,132.98,travel,2025-08-28 16:42:53.901063,device_20,SG,0,user_88
user_46,447.45,travel,2025-08-28 03:58:53.901071,device_15,SG,0,user_79
user_77,194.5,groceries,2025-08-28 14:37:53.901078,device_40,NY,0,user_40
user_86,122.12,gambling,2025-08-28 01:14:53.901086,device_47,SG,0,user_111
user_161,491.6,mobile_recharge,2025-08-28 07:43:53.901094,device_32,CA,0,user_15
user_67,121.26,luxury,2025-08-28 03:53:53.901102,device_6,UK,0,user_170
user_105,269.71,electronics,2025-08-28 07:26:53.901109,device_49,NY,0,user_132
user_192,341.3,travel,2025-08-27 19:28:53.901117,device_12,UK,0,user_8
user_116,493.5,luxury,2025-08-28 04:54:53.901125,device_27,SG,0,user_159
user_100,467.8,mobile_recharge,2025-08-28 04:37:53.901133,device_10,CA,0,user_160
user_71,491.86,luxury,2025-08-28 03:11:53.901141,device_27,IN,0,user_164
user_114,257.77,gambling,2025-08-27 20:59:53.901149,device_19,UK,0,user_175
user_120,415.79,mobile_recharge,2025-08-28 12:50:53.901157,device_38,NY,0,user_40
user_164,107.81,groceries,2025-08-28 17:02:53.901164,device_27,NY,0,user_99
user_131,155.14,luxury,2025-08-28 01:47:53.901172,device_20,CA,0,user_167
user_33,121.47,gambling,2025-08-28 11:07:53.901180,device_20,NY,0,user_159
user_79,364.4,mobile_recharge,2025-08-28 05:22:53.901188,device_36,CA,0,user_166
user_29,79.65,gambling,2025-08-27 20:32:53.901196,device_28,TX,0,user_106
user_155,370.44,gambling,2025-08-28 12:41:53.901204,device_23,TX,0,user_27
user_148,393.9,groceries,2025-08-28 04:38:53.901212,device_43,SG,0,user_140
user_71,401.51,mobile_recharge,2025-08-28 15:16:53.901219,device_50,NY,0,user_130
user_26,336.94,luxury,2025-08-28 01:27:53.901227,device_50,CA,0,user_32
user_140,277.46,luxury,2025-08-28 13:16:53.901235,device_30,CA,0,user_128
user_1,429.3,travel,2025-08-28 10:18:53.901243,device_20,CA,0,user_162
user_87,340.2,gambling,2025-08-28 01:12:53.901251,device_33,CA,0,user_122
user_186,37.06,luxury,2025-08-28 08:49:53.901258,device_38,UK,0,user_182
user_138,16.48,travel,2025-08-28 04:27:53.901266,device_17,NY,0,user_2
user_89,424.14,groceries,2025-08-28 16:47:53.901274,device_12,NY,0,user_141
user_42,408.51,gambling,2025-08-28 07:40:53.901283,device_13,SG,0,user_28
user_192,143.09,mobile_recharge,2025-08-28 11:55:53.901291,device_16,NY,0,user_134
user_31,355.58,groceries,2025-08-28 07:40:53.901298,device_40,SG,0,user_168
user_136,214.82,electronics,2025-08-28 01:19:53.901306,device_10,NY,0,user_74
user_183,366.34,luxury,2025-08-28 05:08:53.901313,device_4,NY,0,user_181
user_52,85.76,mobile_recharge,2025-08-28 11:24:53.901321,device_7,IN,0,user_191
user_115,277.63,luxury,2025-08-27 21:01:53.901329,device_39,NY,0,user_75
user_21,49.29,gambling,2025-08-28 17:10:53.901337,device_1,CA,0,user_193
user_77,459.9,travel,2025-08-28 14:17:53.901344,device_16,NY,0,user_51
user_193,346.48,mobile_recharge,2025-08-28 14:54:53.901352,device_38,UK,0,user_8
user_196,327.85,travel,2025-08-28 16:43:53.901359,device_50,SG,0,user_38
user_27,442.89,travel,2025-08-28 12:58:53.901367,device_49,TX,0,user_173
user_176,359.07,groceries,2025-08-28 00:57:53.901375,device_17,NY,0,user_65
user_149,325.77,mobile_recharge,2025-08-28 02:21:53.901383,device_34,TX,0,user_108
user_94,461.03,mobile_recharge,2025-08-28 14:10:53.901390,device_5,CA,0,user_158
user_113,173.66,gambling,2025-08-28 00:11:53.901398,device_11,SG,0,user_87
user_31,16.2,electronics,2025-08-27 23:13:53.901406,device_34,SG,0,user_194
user_114,263.68,groceries,2025-08-28 02:11:53.901414,device_9,UK,0,user_108
user_154,381.42,mobile_recharge,2025-08-28 10:32:53.901422,device_30,NY,0,user_124
user_107,57.36,groceries,2025-08-27 23:25:53.901430,device_45,IN,0,user_14
user_29,390.7,travel,2025-08-28 13:00:53.901438,device_9,CA,0,user_83
user_174,299.88,luxury,2025-08-27 20:39:53.901446,device_25,TX,0,user_114
user_124,247.75,groceries,2025-08-28 00:00:53.901454,device_13,UK,0,user_110
user_87,419.56,groceries,2025-08-28 03:00:53.901461,device_27,IN,0,user_38
user_28,450.34,groceries,2025-08-28 12:04:53.901469,device_19,IN,0,user_29
user_4,338.5,mobile_recharge,2025-08-27 23:32:53.901477,device_24,TX,0,user_128
user_120,434.23,luxury,2025-08-28 17:12:53.901484,device_1,CA,0,user_116
user_167,132.16,gambling,2025-08-28 11:39:53.901492,device_50,CA,0,user_86
user_55,438.79,electronics,2025-08-28 12:44:53.901500,device_8,UK,0,user_72
user_150,23.84,travel,2025-08-27 21:43:53.901507,device_43,UK,0,user_147
user_142,179.44,travel,2025-08-28 09:25:53.901515,device_26,SG,0,user_100
user_121,14.86,travel,2025-08-27 18:59:53.901522,device_44,TX,0,user_149
user_17,221.28,mobile_recharge,2025-08-28 14:14:53.901531,device_16,IN,0,user_190
user_94,350.01,electronics,2025-08-28 15:13:53.901539,device_21,NY,0,user_61
user_189,62.14,travel,2025-08-28 08:06:53.901547,device_10,UK,0,user_2
user_19,7.18,groceries,2025-08-28 10:51:53.901555,device_13,TX,0,user_8
user_12,489.72,mobile_recharge,2025-08-28 00:26:53.901563,device_50,TX,0,user_192
user_41,144.62,electronics,2025-08-27 18:17:53.901570,device_48,SG,0,user_102
user_29,311.9,electronics,2025-08-27 22:33:53.901578,device_9,TX,0,user_187
user_139,428.36,luxury,2025-08-28 16:01:53.901587,device_15,NY,0,user_19
user_3,154.21,groceries,2025-08-28 03:46:53.901594,device_39,NY,0,user_183
user_4,161.61,electronics,2025-08-28 16:41:53.901602,device_10,NY,0,user_189
user_95,456.24,travel,2025-08-28 02:01:53.901610,device_47,TX,0,user_14
user_196,404.73,luxury,2025-08-28 05:02:53.901617,device_45,TX,0,user_88
user_104,357.89,electronics,2025-08-28 10:23:53.901625,device_43,IN,0,user_58
user_85,120.17,luxury,2025-08-28 15:11:53.901632,device_6,NY,0,user_200
user_84,13.45,groceries,2025-08-28 08:51:53.901640,device_32,UK,0,user_97
user_67,385.51,electronics,2025-08-28 01:32:53.901647,device_33,IN,0,user_18
user_109,428.48,groceries,2025-08-28 07:21:53.901655,device_31,CA,0,user_14
user_142,171.8,mobile_recharge,2025-08-28 14:29:53.901663,device_9,IN,0,user_98
user_198,42.8,travel,2025-08-28 01:27:53.901670,device_22,NY,0,user_28
user_35,120.93,gambling,2025-08-27 23:04:53.901679,device_32,IN,0,user_7
user_26,9663.93,gambling,2025-08-28 18:02:53.904885,device_25,SG,1,user_167
user_12,382.4,luxury,2025-08-28 02:31:53.901694,device_11,CA,0,user_87
user_188,194.76,electronics,2025-08-28 08:11:53.901702,device_19,UK,0,user_139
user_195,370.38,gambling,2025-08-28 08:43:53.901709,device_28,UK,0,user_128
user_120,74.97,gambling,2025-08-28 16:04:53.901717,device_29,NY,0,user_34
user_7,233.04,groceries,2025-08-28 01:12:53.901725,device_30,NY,0,user_53
user_93,195.22,gambling,2025-08-27 20:01:53.901732,device_31,IN,0,user_21
user_165,377.56,travel,2025-08-27 19:35:53.901741,device_47,NY,0,user_92
user_56,53.36,gambling,2025-08-28 07:48:53.901748,device_15,IN,0,user_17
user_5,389.28,travel,2025-08-28 08:09:53.901756,device_5,TX,0,user_157
user_129,424.1,mobile_recharge,2025-08-28 02:36:53.901763,device_43,CA,0,user_70
user_99,29.66,luxury,2025-08-28 12:23:53.901771,device_22,TX,0,user_192
user_198,377.11,mobile_recharge,2025-08-28 00:15:53.901780,device_26,CA,0,user_93
user_116,97.04,luxury,2025-08-28 08:02:53.901788,device_3,UK,0,user_127
user_107,217.16,electronics,2025-08-28 17:55:53.901795,device_29,SG,0,user_194
user_97,343.18,electronics,2025-08-28 01:57:53.901803,device_5,SG,0,user_133
user_53,471.82,electronics,2025-08-27 23:33:53.901811,device_26,UK,0,user_67
user_107,347.36,gambling,2025-08-27 21:40:53.901819,device_9,CA,0,user_70
user_136,218.46,luxury,2025-08-28 02:03:53.901826,device_39,NY,0,user_124
user_105,448.48,mobile_recharge,2025-08-28 17:15:53.901834,device_17,IN,0,user_163
user_134,496.86,luxury,2025-08-27 19:05:53.901842,device_15,CA,0,user_90
user_15,348.49,gambling,2025-08-28 10:15:53.901850,device_17,NY,0,user_121
user_89,395.16,mobile_recharge,2025-08-28 00:22:53.901857,device_39,CA,0,user_194
user_122,104.01,travel,2025-08-28 15:25:53.901865,device_21,IN,0,user_149
user_116,217.39,gambling,2025-08-28 17:58:53.901873,device_21,CA,0,user_83
user_175,329.84,gambling,2025-08-28 04:14:53.901880,device_29,NY,0,user_107
user_189,239.48,luxury,2025-08-28 02:28:53.901888,device_32,SG,0,user_156
user_87,175.41,electronics,2025-08-28 03:23:53.901896,device_5,IN,0,user_137
user_181,432.01,electronics,2025-08-28 00:17:53.901904,device_17,CA,0,user_20
user_47,241.04,travel,2025-08-28 13:50:53.901912,device_30,SG,0,user_145
user_53,94.23,mobile_recharge,2025-08-28 12:16:53.901920,device_12,SG,0,user_87
user_38,243.66,groceries,2025-08-28 15:43:53.901928,device_30,TX,0,user_45
user_167,444.07,travel,2025-08-27 21:34:53.901936,device_8,UK,0,user_180
user_28,214.35,groceries,2025-08-28 08:13:53.901943,device_11,IN,0,user_71
user_140,189.11,gambling,2025-08-28 09:07:53.901951,device_36,UK,0,user_108
user_148,278.96,groceries,2025-08-28 05:29:53.901958,device_12,NY,0,user_199
user_109,477.9,groceries,2025-08-28 11:12:53.901966,device_38,CA,0,user_197
user_48,19.65,electronics,2025-08-28 04:10:53.901974,device_37,IN,0,user_179
user_4,52.35,gambling,2025-08-28 11:59:53.901987,device_44,UK,0,user_138
user_69,250.25,groceries,2025-08-28 16:12:53.901995,device_28,IN,0,user_99
user_7,434.83,travel,2025-08-28 02:25:53.902003,device_49,NY,0,user_46
user_56,404.08,groceries,2025-08-28 04:37:53.902011,device_13,UK,0,user_120
user_200,24.47,gambling,2025-08-27 18:53:53.902018,device_1,NY,0,user_154
user_75,293.73,electronics,2025-08-28 11:58:53.902026,device_27,UK,0,user_47
user_47,130.63,gambling,2025-08-28 05:25:53.902034,device_37,CA,0,user_38
user_29,432.2,travel,2025-08-28 12:49:53.902042,device_37,TX,0,user_31
user_114,219.45,electronics,2025-08-27 23:19:53.902050,device_1,IN,0,user_169
user_57,479.16,groceries,2025-08-28 04:42:53.902058,device_49,TX,0,user_14
user_67,35.13,gambling,2025-08-27 21:15:53.902066,device_47,IN,0,user_3
user_141,165.9,mobile_recharge,2025-08-27 21:40:53.902074,device_15,SG,0,user_12
user_155,116.31,travel,2025-08-27 18:21:53.902081,device_11,UK,0,user_101
user_47,272.75,groceries,2025-08-28 12:49:53.902089,device_37,NY,0,user_191
user_100,114.99,mobile_recharge,2025-08-28 16:39:53.902097,device_20,IN,0,user_164
user_110,34.45,travel,2025-08-28 03:57:53.902105,device_29,UK,0,user_194
user_166,168.91,electronics,2025-08-28 02:47:53.902113,device_11,IN,0,user_63
user_165,155.34,electronics,2025-08-27 22:12:53.902121,device_32,TX,0,user_51
user_160,375.71,luxury,2025-08-28 05:31:53.902128,device_2,UK,0,user_57
user_186,5.28,luxury,2025-08-28 03:26:53.902136,device_20,NY,0,user_75
user_108,375.35,gambling,2025-08-28 04:11:53.902144,device_2,CA,0,user_50
user_12,275.09,mobile_recharge,2025-08-28 14:45:53.902152,device_37,CA,0,user_110
user_153,28.0,electronics,2025-08-28 15:37:53.902160,device_24,TX,0,user_128
user_61,311.75,gambling,2025-08-28 09:26:53.902168,device_35,IN,0,user_62
user_9,294.47,electronics,2025-08-28 12:55:53.902176,device_23,CA,0,user_180
user_64,107.11,groceries,2025-08-28 12:33:53.902184,device_16,TX,0,user_56
user_18,25.16,gambling,2025-08-27 20:01:53.902192,device_22,TX,0,user_31
user_16,61.19,mobile_recharge,2025-08-28 10:33:53.902200,device_22,TX,0,user_194
user_85,399.13,mobile_recharge,2025-08-28 17:08:53.902208,device_15,UK,0,user_82
user_149,254.63,luxury,2025-08-27 23:09:53.902216,device_19,SG,0,user_54
user_54,313.77,electronics,2025-08-28 11:42:53.902223,device_11,TX,0,user_71
user_64,200.09,electronics,2025-08-27 22:04:53.902231,device_28,CA,0,user_129
user_2,406.86,groceries,2025-08-28 06:26:53.902239,device_37,SG,0,user_160
user_190,271.49,mobile_recharge,2025-08-28 10:24:53.902246,device_8,CA,0,user_23
user_69,377.57,groceries,2025-08-28 12:45:53.902254,device_38,NY,0,user_26
user_114,391.14,luxury,2025-08-28 04:52:53.902261,device_21,IN,0,user_156
user_154,309.32,groceries,2025-08-28 14:15:53.902269,device_10,CA,0,user_77
user_128,203.74,groceries,2025-08-28 01:51:53.902277,device_30,TX,0,user_149
user_151,188.99,electronics,2025-08-28 16:02:53.902285,device_1,UK,0,user_106
user_47,299.67,gambling,2025-08-27 20:24:53.902293,device_6,IN,0,user_126
user_53,451.34,gambling,2025-08-27 21:02:53.902301,device_7,IN,0,user_112
user_34,94.5,travel,2025-08-28 15:41:53.902308,device_45,CA,0,user_157
user_26,243.4,electronics,2025-08-28 04:36:53.902316,device_9,UK,0,user_28
user_71,239.36,electronics,2025-08-27 19:29:53.902324,device_33,SG,0,user_163
user_103,129.68,groceries,2025-08-28 13:26:53.902331,device_45,NY,0,user_126
user_159,215.73,travel,2025-08-28 10:28:53.902339,device_2,NY,0,user_146
user_147,298.58,mobile_recharge,2025-08-28 00:05:53.902347,device_18,TX,0,user_5
user_36,138.89,electronics,2025-08-28 12:36:53.902356,device_46,NY,0,user_190
user_17,180.15,electronics,2025-08-28 06:57:53.902363,device_23,NY,0,user_114
user_82,51.57,electronics,2025-08-28 13:31:53.902371,device_7,IN,0,user_45
user_164,1056.61,gambling,2025-08-27 19:32:53.902379,device_4,IN,1,user_169
user_114,245.13,luxury,2025-08-28 02:32:53.902387,device_41,CA,0,user_17
user_67,235.74,electronics,2025-08-28 05:30:53.902395,device_45,SG,0,user_149
user_65,430.68,electronics,2025-08-28 15:05:53.902402,device_33,IN,0,user_118
user_61,355.56,gambling,2025-08-27 20:50:53.902410,device_44,TX,0,user_49
user_180,466.23,groceries,2025-08-27 22:07:53.902418,device_12,SG,0,user_121
user_2,154.74,luxury,2025-08-28 01:47:53.902426,device_32,NY,0,user_95
user_111,248.89,travel,2025-08-27 22:40:53.902434,device_13,CA,0,user_79
user_61,379.99,luxury,2025-08-27 22:09:53.902442,device_36,UK,0,user_167
user_91,52.16,luxury,2025-08-28 16:19:53.902450,device_11,TX,0,user_192
user_120,359.62,mobile_recharge,2025-08-28 08:23:53.902458,device_28,TX,0,user_89
user_15,442.29,gambling,2025-08-27 20:33:53.902465,device_33,TX,0,user_50
user_189,266.01,electronics,2025-08-27 23:48:53.902473,device_11,TX,0,user_73
user_180,221.44,travel,2025-08-28 13:40:53.902481,device_26,CA,0,user_71
user_5,371.13,gambling,2025-08-28 04:42:53.902489,device_31,CA,0,user_75
user_169,294.33,electronics,2025-08-28 05:54:53.902497,device_20,CA,0,user_80
user_200,320.64,gambling,2025-08-28 05:32:53.902505,device_6,IN,0,user_123
user_101,88.54,electronics,2025-08-28 12:23:53.902513,device_12,TX,0,user_23
user_3,378.72,luxury,2025-08-28 12:01:53.902520,device_23,SG,0,user_117
user_170,467.24,travel,2025-08-28 12:32:53.902528,device_49,TX,0,user_15
user_115,90.19,travel,2025-08-28 11:50:53.902536,device_38,TX,0,user_100
user_47,324.83,groceries,2025-08-28 12:29:53.902544,device_11,CA,0,user_53
user_71,48.16,luxury,2025-08-27 22:42:53.902551,device_12,IN,0,user_54
user_3,395.09,luxury,2025-08-27 18:18:53.902560,device_42,UK,0,user_186
user_101,89.27,mobile_recharge,2025-08-28 03:08:53.902567,device_3,CA,0,user_71
user_105,202.26,gambling,2025-08-28 06:35:53.902575,device_4,IN,0,user_58
user_93,218.0,electronics,2025-08-28 16:00:53.902583,device_31,TX,0,user_88
user_166,24.47,mobile_recharge,2025-08-28 10:22:53.902590,device_40,NY,0,user_157
user_13,369.98,groceries,2025-08-27 22:39:53.902598,device_15,CA,0,user_74
user_95,382.69,luxury,2025-08-27 21:08:53.902605,device_12,CA,0,user_170
