user,amount,category,timestamp,device,location,suspicious
user_122,332.33,travel,2025-08-29 06:53:56.011029,device_44,IN,0
user_114,250.02,luxury,2025-08-29 11:24:56.011038,device_3,UK,0
user_34,284.24,electronics,2025-08-28 14:48:56.011047,device_19,IN,0
user_157,179.18,mobile_recharge,2025-08-29 13:28:56.011056,device_1,UK,0
user_26,108.01,electronics,2025-08-29 04:01:56.011066,device_12,UK,0
user_6,135.85,electronics,2025-08-29 00:00:56.011075,device_12,CA,0
user_75,134.17,luxury,2025-08-29 12:40:56.011084,device_29,CA,0
user_196,470.47,mobile_recharge,2025-08-28 20:41:56.011093,device_33,SG,0
user_50,370.87,travel,2025-08-28 13:52:56.011106,device_9,UK,0
user_140,117.87,mobile_recharge,2025-08-29 02:48:56.011115,device_25,TX,0
user_54,136.1,electronics,2025-08-29 08:18:56.011123,device_43,UK,0
user_86,426.14,luxury,2025-08-29 12:47:56.011131,device_44,SG,0
user_60,428.12,electronics,2025-08-29 08:21:56.011142,device_20,TX,0
user_35,21.89,gambling,2025-08-28 16:59:56.011150,device_33,CA,0
user_114,419.99,groceries,2025-08-29 08:26:56.011159,device_26,CA,0
user_19,282.69,electronics,2025-08-28 16:16:56.011167,device_40,NY,0
user_106,426.31,gambling,2025-08-29 08:02:56.011176,device_41,UK,0
user_98,66.81,travel,2025-08-29 02:23:56.011185,device_31,TX,0
user_7,392.29,travel,2025-08-29 05:04:56.011193,device_18,TX,0
user_52,286.1,luxury,2025-08-29 04:23:56.011202,device_26,NY,0
user_146,66.16,electronics,2025-08-29 07:27:56.011210,device_49,TX,0
user_46,397.42,electronics,2025-08-28 15:34:56.011222,device_48,SG,0
user_138,88.38,gambling,2025-08-29 09:44:56.011231,device_10,TX,0
user_70,120.24,mobile_recharge,2025-08-29 09:35:56.011239,device_5,TX,0
user_69,152.38,luxury,2025-08-29 10:26:56.011248,device_37,SG,0
user_190,317.03,groceries,2025-08-28 18:31:56.011256,device_48,TX,0
user_198,92.64,gambling,2025-08-29 02:14:56.011265,device_17,CA,0
user_82,62.54,travel,2025-08-29 07:26:56.011275,device_14,UK,0
user_166,159.31,electronics,2025-08-29 12:35:56.011283,device_40,NY,0
user_7,472.8,groceries,2025-08-29 01:13:56.011291,device_35,SG,0
user_146,26.27,electronics,2025-08-29 08:56:56.011299,device_9,CA,0
user_4,345.46,luxury,2025-08-29 00:09:56.011307,device_2,SG,0
user_137,297.86,mobile_recharge,2025-08-29 06:45:56.011315,device_3,UK,0
user_116,34.05,mobile_recharge,2025-08-28 15:49:56.011324,device_29,NY,0
user_172,86.93,luxury,2025-08-28 23:27:56.011332,device_11,SG,0
user_146,203.11,luxury,2025-08-29 01:20:56.011340,device_8,UK,0
user_23,241.58,mobile_recharge,2025-08-29 02:12:56.011350,device_26,SG,0
user_119,424.54,gambling,2025-08-28 16:26:56.011358,device_19,IN,0
user_116,490.46,groceries,2025-08-28 17:41:56.011366,device_18,SG,0
user_131,68.13,travel,2025-08-29 02:36:56.011374,device_26,NY,0
user_84,86.83,travel,2025-08-29 10:36:56.011382,device_13,CA,0
user_71,105.45,luxury,2025-08-28 16:15:56.011390,device_50,NY,0
user_114,351.83,groceries,2025-08-28 22:58:56.011398,device_12,UK,0
user_19,116.18,travel,2025-08-28 14:46:56.011406,device_46,IN,0
user_187,320.37,luxury,2025-08-29 10:46:56.011415,device_36,CA,0
user_193,144.49,mobile_recharge,2025-08-29 13:02:56.011423,device_44,SG,0
user_191,445.3,mobile_recharge,2025-08-29 13:03:56.011430,device_23,TX,0
user_142,405.16,electronics,2025-08-28 20:46:56.011438,device_18,SG,0
user_181,114.67,mobile_recharge,2025-08-28 21:55:56.011446,device_18,UK,0
user_184,163.43,gambling,2025-08-28 19:14:56.011454,device_43,IN,0
user_7,296.75,mobile_recharge,2025-08-29 03:19:56.011463,device_26,IN,0
user_196,220.35,groceries,2025-08-29 07:25:56.011472,device_41,CA,0
user_9,338.94,mobile_recharge,2025-08-28 21:13:56.011480,device_5,CA,0
user_174,133.91,mobile_recharge,2025-08-29 08:28:56.011489,device_3,TX,0
user_40,84.5,mobile_recharge,2025-08-29 12:32:56.011497,device_10,CA,0
user_8,455.61,travel,2025-08-28 19:44:56.011506,device_3,IN,0
user_190,140.92,travel,2025-08-28 23:26:56.011514,device_12,TX,0
user_3,25.89,electronics,2025-08-28 19:54:56.011523,device_20,UK,0
user_105,414.82,mobile_recharge,2025-08-29 09:12:56.011531,device_49,SG,0
user_114,387.36,luxury,2025-08-29 00:39:56.011539,device_36,IN,0
user_102,485.37,electronics,2025-08-28 14:51:56.011548,device_39,IN,0
user_93,161.59,luxury,2025-08-28 17:16:56.011557,device_14,UK,0
user_188,302.18,mobile_recharge,2025-08-28 22:11:56.011565,device_30,CA,0
user_121,485.82,luxury,2025-08-28 14:53:56.011573,device_20,NY,0
user_30,254.15,groceries,2025-08-29 07:04:56.011581,device_14,IN,0
user_159,47.86,groceries,2025-08-29 12:00:56.011590,device_21,IN,0
user_50,106.24,luxury,2025-08-28 17:50:56.011598,device_30,NY,0
user_58,446.32,mobile_recharge,2025-08-29 05:53:56.011606,device_47,TX,0
user_71,466.5,groceries,2025-08-29 09:53:56.011616,device_31,CA,0
user_174,463.27,luxury,2025-08-28 21:55:56.011625,device_22,NY,0
user_135,365.52,luxury,2025-08-29 01:39:56.011633,device_30,CA,0
user_125,300.92,gambling,2025-08-29 08:57:56.011642,device_47,CA,0
user_92,321.29,electronics,2025-08-29 12:29:56.011651,device_12,NY,0
user_161,266.32,travel,2025-08-29 12:09:56.011660,device_9,TX,0
user_62,163.95,electronics,2025-08-29 06:12:56.011669,device_15,CA,0
user_87,300.28,travel,2025-08-28 18:00:56.011677,device_32,IN,0
user_33,235.3,electronics,2025-08-29 12:41:56.011686,device_28,NY,0
user_138,346.63,gambling,2025-08-29 08:27:56.011694,device_47,UK,0
user_189,362.0,mobile_recharge,2025-08-29 04:18:56.011703,device_11,UK,0
user_188,421.16,travel,2025-08-29 02:00:56.011714,device_13,UK,0
user_89,104.16,travel,2025-08-29 04:44:56.011722,device_25,IN,0
user_146,132.77,groceries,2025-08-28 17:50:56.011729,device_28,IN,0
user_75,267.75,groceries,2025-08-29 11:33:56.011738,device_44,TX,0
user_164,193.65,travel,2025-08-28 18:31:56.011746,device_38,IN,0
user_167,184.87,luxury,2025-08-29 11:04:56.011754,device_21,UK,0
user_152,356.96,travel,2025-08-28 18:13:56.011762,device_27,UK,0
user_161,235.06,mobile_recharge,2025-08-28 22:50:56.011770,device_17,UK,0
user_132,231.3,gambling,2025-08-29 10:39:56.011778,device_40,CA,0
user_82,326.95,gambling,2025-08-28 19:16:56.011786,device_16,SG,0
user_61,30.84,mobile_recharge,2025-08-28 21:20:56.011794,device_15,CA,0
user_34,257.96,electronics,2025-08-29 01:01:56.011802,device_45,SG,0
user_172,401.02,mobile_recharge,2025-08-29 06:16:56.011810,device_42,UK,0
user_131,90.6,gambling,2025-08-29 09:19:56.011818,device_19,CA,0
user_24,133.57,travel,2025-08-29 05:25:56.011826,device_16,IN,0
user_18,109.1,mobile_recharge,2025-08-28 19:00:56.011834,device_31,NY,0
user_165,266.42,luxury,2025-08-29 08:56:56.011842,device_31,UK,0
user_81,311.99,luxury,2025-08-29 00:15:56.011850,device_2,NY,0
user_58,475.49,travel,2025-08-29 09:24:56.011858,device_28,IN,0
user_191,33.21,groceries,2025-08-29 08:42:56.011866,device_40,TX,0
user_98,187.93,gambling,2025-08-28 21:03:56.011875,device_40,TX,0
user_60,421.91,luxury,2025-08-29 03:24:56.011886,device_24,IN,0
user_184,454.63,groceries,2025-08-29 10:14:56.011894,device_8,NY,0
user_125,429.62,electronics,2025-08-28 15:10:56.011903,device_23,CA,0
user_102,322.66,electronics,2025-08-28 15:02:56.011911,device_35,IN,0
user_84,58.37,travel,2025-08-28 13:48:56.011919,device_14,CA,0
user_49,183.59,groceries,2025-08-28 14:41:56.011927,device_36,TX,0
user_10,186.59,mobile_recharge,2025-08-29 12:34:56.011935,device_28,CA,0
user_158,10.46,travel,2025-08-29 06:28:56.011943,device_45,TX,0
user_63,122.67,travel,2025-08-29 08:22:56.011951,device_4,TX,0
user_35,169.56,electronics,2025-08-29 08:56:56.011959,device_39,NY,0
user_113,235.68,luxury,2025-08-28 14:42:56.011967,new_device,Russia,1
user_116,251.33,electronics,2025-08-29 12:30:56.011975,device_19,NY,0
user_98,204.79,gambling,2025-08-29 06:55:56.011983,device_28,UK,0
user_86,273.52,groceries,2025-08-29 08:37:56.011991,device_4,SG,0
user_43,209.44,luxury,2025-08-28 17:23:56.011999,device_21,CA,0
user_150,261.4,travel,2025-08-29 08:24:56.012008,device_9,UK,0
user_76,289.18,travel,2025-08-28 17:44:56.012017,device_44,UK,0
user_67,163.43,mobile_recharge,2025-08-29 09:53:56.012025,device_12,CA,0
user_62,497.9,groceries,2025-08-29 04:33:56.012034,device_44,SG,0
user_107,332.1,mobile_recharge,2025-08-28 17:27:56.012044,device_49,CA,0
user_168,165.11,luxury,2025-08-29 10:44:56.012053,device_36,TX,0
user_48,356.53,travel,2025-08-29 06:30:56.012061,device_33,UK,0
user_74,309.08,groceries,2025-08-29 08:20:56.012070,device_34,CA,0
user_37,424.41,travel,2025-08-28 23:35:56.012078,device_42,IN,0
user_85,88.1,mobile_recharge,2025-08-28 22:54:56.012087,device_13,CA,0
user_116,498.86,electronics,2025-08-29 07:20:56.012095,device_17,SG,0
user_108,186.79,luxury,2025-08-29 13:36:56.012104,device_34,CA,0
user_166,77.42,gambling,2025-08-29 09:20:56.012113,device_41,CA,0
user_190,364.04,electronics,2025-08-28 15:09:56.012122,device_34,IN,0
user_191,164.08,gambling,2025-08-28 21:12:56.012130,device_35,UK,0
user_42,87.36,electronics,2025-08-29 08:24:56.012139,device_28,TX,0
user_196,499.54,gambling,2025-08-28 19:38:56.012148,device_9,TX,0
user_138,300.77,mobile_recharge,2025-08-29 09:17:56.012157,device_31,CA,0
user_168,296.79,electronics,2025-08-29 13:32:56.012166,device_42,CA,0
user_164,363.19,gambling,2025-08-29 07:11:56.012175,device_36,TX,0
user_96,180.82,gambling,2025-08-29 10:53:56.012183,device_15,SG,0
user_183,469.2,luxury,2025-08-29 12:37:56.012192,device_36,UK,0
user_119,282.54,travel,2025-08-29 09:52:56.012200,device_22,IN,0
user_66,47.25,luxury,2025-08-29 01:28:56.012209,device_26,IN,0
user_152,389.95,luxury,2025-08-29 13:02:56.012218,device_27,NY,0
user_110,262.7,electronics,2025-08-28 15:35:56.012227,device_25,SG,0
user_37,229.45,gambling,2025-08-28 23:02:56.012235,device_24,IN,0
user_91,152.21,gambling,2025-08-29 07:08:56.012244,device_23,CA,0
user_82,397.87,groceries,2025-08-29 11:52:56.012252,device_17,IN,0
user_197,259.76,groceries,2025-08-29 12:03:56.012261,device_16,NY,0
user_136,297.71,groceries,2025-08-29 05:17:56.012269,device_18,UK,0
user_44,194.05,gambling,2025-08-28 15:52:56.012279,device_37,UK,0
user_80,18.64,groceries,2025-08-29 07:24:56.012287,device_33,UK,0
user_145,481.38,groceries,2025-08-28 14:49:56.012295,device_1,SG,0
user_167,43.73,groceries,2025-08-28 19:41:56.012304,device_40,CA,0
user_36,12.17,luxury,2025-08-28 17:12:56.012312,device_42,TX,0
user_42,100.08,luxury,2025-08-28 17:03:56.012320,device_20,UK,0
user_117,460.83,gambling,2025-08-29 05:39:56.012328,device_31,SG,0
user_192,177.08,mobile_recharge,2025-08-28 15:30:56.012336,device_34,IN,0
user_104,427.12,electronics,2025-08-28 15:32:56.012344,device_36,SG,0
user_26,377.84,luxury,2025-08-29 07:02:56.012352,device_42,IN,0
user_21,55.74,groceries,2025-08-29 11:06:56.012363,device_43,IN,0
user_56,288.22,mobile_recharge,2025-08-28 18:26:56.012372,device_13,CA,0
user_54,278.04,groceries,2025-08-29 04:18:56.012380,device_10,UK,0
user_11,325.49,mobile_recharge,2025-08-28 17:01:56.012388,device_49,TX,0
user_99,55.26,groceries,2025-08-29 05:20:56.012396,device_35,NY,0
user_97,207.85,luxury,2025-08-29 02:08:56.012405,device_12,SG,0
user_88,27.88,groceries,2025-08-28 14:11:56.012413,device_1,CA,0
user_195,434.26,travel,2025-08-29 03:53:56.012423,device_4,IN,0
user_61,446.79,travel,2025-08-29 12:16:56.012431,device_38,SG,0
user_172,350.74,electronics,2025-08-29 04:02:56.012439,device_4,IN,0
user_195,458.25,groceries,2025-08-29 02:09:56.012447,device_29,IN,0
user_38,157.08,luxury,2025-08-29 08:43:56.012455,device_41,UK,0
user_34,154.94,groceries,2025-08-29 06:54:56.012463,device_4,NY,0
user_115,480.91,luxury,2025-08-29 04:52:56.012471,device_43,NY,0
user_122,409.44,travel,2025-08-29 02:57:56.012479,device_11,SG,0
user_116,161.97,electronics,2025-08-29 10:12:56.012487,device_16,UK,0
user_175,48.12,travel,2025-08-29 13:38:56.012495,device_20,SG,0
user_90,492.05,electronics,2025-08-28 15:02:56.012503,device_19,TX,0
user_176,60.33,travel,2025-08-29 06:20:56.012511,device_19,UK,0
user_171,360.21,mobile_recharge,2025-08-29 10:06:56.012519,device_48,IN,0
user_164,249.32,groceries,2025-08-28 21:58:56.012527,device_50,TX,0
user_78,217.8,gambling,2025-08-28 22:50:56.012537,device_4,IN,0
user_80,68.84,luxury,2025-08-29 06:00:56.012546,device_28,NY,0
user_84,288.89,electronics,2025-08-29 00:13:56.012554,device_10,CA,0
user_129,257.8,gambling,2025-08-29 07:54:56.012562,device_14,SG,0
user_168,133.87,mobile_recharge,2025-08-29 01:08:56.012569,device_20,CA,0
user_65,451.73,luxury,2025-08-28 20:53:56.012577,device_17,IN,0
user_45,13.09,electronics,2025-08-28 20:38:56.012585,device_34,SG,0
user_23,212.73,mobile_recharge,2025-08-29 12:05:56.012593,device_39,NY,0
user_184,291.69,groceries,2025-08-28 22:30:56.012602,device_44,CA,0
user_147,191.1,electronics,2025-08-28 20:23:56.012610,device_28,SG,0
user_23,122.16,luxury,2025-08-28 15:44:56.012618,device_45,UK,0
user_122,359.68,travel,2025-08-29 10:27:56.012625,device_4,SG,0
user_124,216.58,electronics,2025-08-28 21:51:56.012633,device_4,UK,0
user_108,430.46,gambling,2025-08-28 17:27:56.012641,device_17,TX,0
user_4,91.36,groceries,2025-08-29 09:46:56.012649,device_48,TX,0
user_168,291.4,mobile_recharge,2025-08-29 03:42:56.012657,device_3,TX,0
user_135,435.92,gambling,2025-08-29 07:41:56.012664,device_49,SG,0
user_187,100.03,luxury,2025-08-28 18:04:56.012673,device_13,IN,0
user_46,241.49,gambling,2025-08-29 01:30:56.012682,device_37,IN,0
user_143,264.24,gambling,2025-08-29 08:08:56.012690,device_12,UK,0
user_18,105.77,electronics,2025-08-29 09:18:56.012698,device_4,CA,0
user_183,494.87,electronics,2025-08-28 18:54:56.012706,device_46,UK,0
user_44,151.89,travel,2025-08-29 03:50:56.012714,device_50,NY,0
user_77,78.51,travel,2025-08-29 01:11:56.012722,device_29,CA,0
user_44,484.49,electronics,2025-08-29 04:35:56.012730,device_43,CA,0
user_78,385.86,mobile_recharge,2025-08-28 15:46:56.012738,device_49,TX,0
user_165,352.96,travel,2025-08-28 20:27:56.012746,device_28,IN,0
user_100,115.08,groceries,2025-08-28 14:32:56.012754,device_10,IN,0
user_104,358.09,travel,2025-08-29 09:49:56.012762,device_46,TX,0
user_66,308.16,luxury,2025-08-28 14:55:56.012770,device_14,SG,0
user_46,67.13,luxury,2025-08-29 11:25:56.012779,device_30,TX,0
user_91,83.17,gambling,2025-08-29 04:37:56.012786,device_38,CA,0
user_63,80.68,groceries,2025-08-28 22:30:56.012794,device_27,UK,0
user_139,395.66,electronics,2025-08-28 17:55:56.012802,device_46,TX,0
user_42,148.53,electronics,2025-08-29 09:36:56.012810,device_23,SG,0
user_129,42.59,gambling,2025-08-29 07:43:56.012818,device_4,IN,0
user_19,276.51,travel,2025-08-28 16:39:56.012826,device_25,TX,0
user_85,228.71,mobile_recharge,2025-08-28 23:02:56.012834,device_17,IN,0
user_9,463.63,gambling,2025-08-29 07:20:56.012842,device_45,NY,0
user_80,8.11,groceries,2025-08-29 04:10:56.012850,device_23,NY,0
user_94,281.94,groceries,2025-08-29 01:57:56.012858,device_27,UK,0
user_150,292.12,luxury,2025-08-28 15:04:56.012867,device_10,UK,0
user_165,322.92,electronics,2025-08-29 00:56:56.012875,device_8,UK,0
user_110,108.37,travel,2025-08-29 10:45:56.012883,device_29,IN,0
user_109,347.32,luxury,2025-08-28 20:14:56.012890,device_31,NY,0
user_168,208.75,travel,2025-08-29 02:18:56.012898,device_30,NY,0
user_59,134.2,travel,2025-08-29 01:03:56.012907,device_14,CA,0
user_71,436.14,mobile_recharge,2025-08-29 03:35:56.012915,device_29,SG,0
user_69,268.47,travel,2025-08-29 01:20:56.012922,device_27,IN,0
user_122,75.39,groceries,2025-08-28 15:15:56.012930,device_3,IN,0
user_200,148.6,mobile_recharge,2025-08-28 19:54:56.012940,device_27,SG,0
user_31,61.53,electronics,2025-08-28 18:21:56.012948,device_45,SG,0
user_144,167.85,luxury,2025-08-29 00:05:56.012956,device_39,SG,0
user_44,185.8,mobile_recharge,2025-08-28 16:10:56.012964,device_1,IN,0
user_63,84.62,groceries,2025-08-28 14:14:56.012972,device_40,TX,0
user_63,462.95,groceries,2025-08-29 05:47:56.012980,device_12,TX,0
user_45,192.66,gambling,2025-08-29 12:21:56.012988,device_21,IN,0
user_128,190.35,groceries,2025-08-29 07:50:56.012996,device_34,TX,0
user_190,209.33,gambling,2025-08-28 22:48:56.013005,device_15,NY,0
user_101,26.36,mobile_recharge,2025-08-29 09:05:56.013012,device_5,IN,0
user_121,143.8,groceries,2025-08-29 07:42:56.013021,device_7,NY,0
user_76,316.88,gambling,2025-08-28 17:01:56.013029,device_14,IN,0
user_200,122.88,luxury,2025-08-29 10:45:56.013037,device_41,NY,0
user_138,498.5,groceries,2025-08-29 12:20:56.013045,device_9,IN,0
user_73,430.05,luxury,2025-08-29 11:40:56.013053,device_47,SG,0
user_95,86.97,electronics,2025-08-28 21:03:56.013061,device_13,CA,0
user_155,249.96,groceries,2025-08-29 05:26:56.013069,device_38,CA,0
user_53,497.63,groceries,2025-08-29 06:02:56.013077,device_18,SG,0
user_62,358.55,groceries,2025-08-29 04:30:56.013085,device_34,TX,0
user_62,86.79,gambling,2025-08-28 17:33:56.013094,device_32,UK,0
user_38,443.89,travel,2025-08-29 03:23:56.013101,device_13,CA,0
user_111,28.15,luxury,2025-08-29 03:41:56.013110,device_12,CA,0
user_94,214.87,mobile_recharge,2025-08-29 08:48:56.013118,device_6,SG,0
user_9,211.86,gambling,2025-08-29 10:27:56.013126,device_4,IN,0
user_151,203.49,electronics,2025-08-29 10:47:56.013134,device_31,IN,0
user_38,234.45,luxury,2025-08-28 18:40:56.013142,device_30,TX,0
user_193,113.54,luxury,2025-08-29 02:57:56.013150,device_30,UK,0
user_77,436.74,travel,2025-08-28 16:02:56.013158,device_46,SG,0
user_96,209.56,travel,2025-08-28 19:10:56.013166,device_42,SG,0
user_151,181.15,luxury,2025-08-29 13:17:56.013174,device_18,CA,0
user_149,356.17,luxury,2025-08-28 22:50:56.013182,device_48,TX,0
user_66,183.49,travel,2025-08-28 22:26:56.013190,device_42,UK,0
user_77,315.47,groceries,2025-08-29 10:10:56.013199,device_40,CA,0
user_37,191.1,mobile_recharge,2025-08-29 02:17:56.013207,device_31,SG,0
user_92,392.71,gambling,2025-08-28 22:48:56.013215,device_12,TX,0
user_57,259.11,groceries,2025-08-28 15:38:56.013223,device_42,UK,0
user_23,253.52,groceries,2025-08-29 03:25:56.013232,device_20,TX,0
user_149,331.29,luxury,2025-08-28 22:52:56.013240,device_45,UK,0
user_101,71.14,gambling,2025-08-29 01:35:56.013248,device_23,TX,0
user_109,95.37,luxury,2025-08-29 02:05:56.013256,device_48,NY,0
user_121,125.72,travel,2025-08-28 22:20:56.013264,device_13,NY,0
user_59,99.84,travel,2025-08-29 11:20:56.013271,device_26,UK,0
user_80,113.97,groceries,2025-08-28 15:21:56.013279,device_40,IN,0
user_17,384.83,groceries,2025-08-28 23:34:56.013287,device_13,IN,0
user_143,339.25,mobile_recharge,2025-08-29 05:47:56.013295,device_36,CA,0
user_29,357.27,travel,2025-08-28 14:29:56.013303,device_4,NY,0
user_43,309.63,mobile_recharge,2025-08-29 00:03:56.013311,device_43,NY,0
user_182,68.09,electronics,2025-08-29 10:18:56.013319,device_12,NY,0
user_105,351.25,luxury,2025-08-28 14:43:56.013327,device_37,SG,0
user_175,83.66,mobile_recharge,2025-08-29 02:41:56.013335,device_41,NY,0
user_47,380.86,luxury,2025-08-28 15:20:56.013344,device_24,TX,0
user_21,324.61,groceries,2025-08-28 21:01:56.013352,device_39,SG,0
user_83,100.02,electronics,2025-08-29 09:10:56.013360,device_5,TX,0
user_50,19.94,electronics,2025-08-29 12:12:56.013368,device_30,SG,0
user_155,151.23,electronics,2025-08-29 00:40:56.013376,device_34,TX,0
user_91,460.44,groceries,2025-08-28 18:34:56.013384,device_2,UK,0
user_132,78.76,travel,2025-08-28 17:38:56.013392,device_40,SG,0
user_67,9.71,luxury,2025-08-29 07:54:56.013400,device_27,NY,0
user_147,49.19,travel,2025-08-28 14:43:56.013408,device_18,CA,0
user_147,242.74,gambling,2025-08-29 12:03:56.013415,device_28,SG,0
user_199,467.35,luxury,2025-08-29 07:41:56.013423,device_46,TX,0
user_66,160.57,luxury,2025-08-28 21:02:56.013431,device_18,IN,0
user_89,135.25,mobile_recharge,2025-08-28 23:24:56.013439,device_40,NY,0
user_135,116.29,gambling,2025-08-28 20:13:56.013448,device_23,CA,0
user_73,424.22,travel,2025-08-29 13:37:56.013458,device_12,IN,0
user_119,43.31,groceries,2025-08-28 22:34:56.013466,device_1,CA,0
user_76,373.13,groceries,2025-08-28 14:29:56.013474,device_13,SG,0
user_123,218.37,groceries,2025-08-29 07:10:56.013483,device_31,UK,0
user_150,78.12,gambling,2025-08-29 09:02:56.013491,device_38,SG,0
user_161,239.66,electronics,2025-08-29 07:55:56.013499,device_27,CA,0
user_114,174.48,luxury,2025-08-28 23:30:56.013507,device_5,TX,0
user_49,65.45,gambling,2025-08-29 04:40:56.013515,device_38,NY,0
user_127,278.82,mobile_recharge,2025-08-28 22:47:56.013524,device_3,TX,0
user_1,361.72,electronics,2025-08-28 18:31:56.013531,device_14,NY,0
user_28,409.03,travel,2025-08-28 21:32:56.013539,device_44,CA,0
user_6,491.81,gambling,2025-08-29 10:52:56.013547,device_4,IN,0
user_179,243.0,gambling,2025-08-28 14:46:56.013555,device_1,CA,0
user_149,40.94,luxury,2025-08-29 11:29:56.013563,device_29,TX,0
user_137,373.17,gambling,2025-08-29 13:01:56.013571,device_47,IN,0
user_177,321.36,gambling,2025-08-29 02:42:56.013579,device_1,CA,0
user_154,343.4,mobile_recharge,2025-08-29 02:04:56.013587,device_23,TX,0
user_145,399.27,travel,2025-08-28 20:42:56.013594,device_47,NY,0
user_107,263.92,electronics,2025-08-29 10:46:56.013602,device_23,TX,0
user_107,221.79,groceries,2025-08-29 10:23:56.013610,device_28,CA,0
user_167,412.42,luxury,2025-08-28 19:17:56.013618,device_45,CA,0
user_142,466.99,electronics,2025-08-28 16:58:56.013626,device_16,NY,0
user_5,169.04,gambling,2025-08-29 01:36:56.013635,device_10,SG,0
user_74,168.87,mobile_recharge,2025-08-28 22:14:56.013643,device_22,IN,0
user_190,166.48,luxury,2025-08-28 15:33:56.013651,device_5,NY,0
user_12,442.92,gambling,2025-08-29 07:41:56.013659,device_23,NY,0
user_93,220.13,gambling,2025-08-28 18:09:56.013667,device_38,IN,0
user_73,237.85,luxury,2025-08-29 11:56:56.013675,device_22,TX,0
user_168,457.91,electronics,2025-08-28 23:48:56.013683,device_15,TX,0
user_131,386.69,luxury,2025-08-28 14:39:56.013691,device_36,NY,0
user_108,206.34,mobile_recharge,2025-08-28 16:30:56.013699,device_5,SG,0
user_85,265.87,electronics,2025-08-29 10:26:56.013708,device_34,TX,0
user_97,107.35,travel,2025-08-28 15:27:56.013717,device_18,SG,0
user_39,257.78,luxury,2025-08-28 15:13:56.013725,device_38,UK,0
user_83,164.89,groceries,2025-08-29 03:09:56.013732,device_21,UK,0
user_181,178.95,gambling,2025-08-29 03:47:56.013740,device_38,IN,0
user_33,389.24,gambling,2025-08-28 19:14:56.013748,device_21,IN,0
user_193,299.95,mobile_recharge,2025-08-28 14:00:56.013756,device_44,IN,0
user_2,361.94,travel,2025-08-28 23:05:56.013765,device_16,IN,0
user_7,486.5,luxury,2025-08-29 13:07:56.013773,device_21,TX,0
user_103,441.25,groceries,2025-08-29 01:36:56.013780,device_34,UK,0
user_122,194.31,mobile_recharge,2025-08-29 06:05:56.013788,device_45,UK,0
user_184,343.75,luxury,2025-08-28 14:48:56.013797,device_18,IN,0
user_189,395.3,groceries,2025-08-29 02:23:56.013805,device_23,IN,0
user_134,96.67,luxury,2025-08-29 09:55:56.013813,device_33,IN,0
user_114,284.05,mobile_recharge,2025-08-28 14:49:56.013821,device_1,NY,0
user_104,451.07,travel,2025-08-29 01:12:56.013829,device_15,UK,0
user_155,205.6,groceries,2025-08-28 15:28:56.013837,device_40,NY,0
user_164,491.39,luxury,2025-08-29 08:04:56.013845,device_28,TX,0
user_70,404.79,travel,2025-08-28 20:23:56.013853,device_25,IN,0
user_130,369.65,electronics,2025-08-29 06:19:56.013862,device_2,NY,0
user_102,463.99,mobile_recharge,2025-08-29 05:03:56.013869,device_47,TX,0
user_127,455.5,electronics,2025-08-29 10:48:56.013878,device_47,NY,0
user_36,167.22,travel,2025-08-28 22:09:56.013885,device_27,TX,0
user_114,370.21,travel,2025-08-29 06:57:56.013893,device_44,IN,0
user_186,296.96,luxury,2025-08-29 07:53:56.013901,device_45,TX,0
user_85,191.76,mobile_recharge,2025-08-29 02:42:56.013909,device_49,UK,0
user_194,37.06,electronics,2025-08-29 10:19:56.013917,device_42,CA,0
user_130,329.09,luxury,2025-08-28 15:24:56.013925,device_50,UK,0
user_71,315.48,travel,2025-08-28 20:43:56.013933,device_49,TX,0
user_99,330.37,electronics,2025-08-29 00:48:56.013941,device_15,TX,0
user_49,300.44,gambling,2025-08-29 10:46:56.013950,device_21,SG,0
user_7,129.31,mobile_recharge,2025-08-28 14:59:56.013958,device_50,CA,0
user_140,132.78,travel,2025-08-29 10:08:56.013967,device_35,TX,0
user_16,300.34,electronics,2025-08-29 03:05:56.013978,device_10,SG,0
user_158,387.44,groceries,2025-08-28 15:26:56.013986,device_4,CA,0
user_114,351.05,luxury,2025-08-28 13:52:56.013994,device_7,SG,0
user_199,447.01,luxury,2025-08-28 21:52:56.014002,device_36,NY,0
user_198,464.22,groceries,2025-08-29 08:37:56.014010,device_42,IN,0
user_54,251.14,groceries,2025-08-29 02:35:56.014018,device_2,IN,0
user_50,375.2,luxury,2025-08-28 21:29:56.014026,device_38,NY,0
user_148,326.3,travel,2025-08-28 21:24:56.014034,device_6,CA,0
user_132,284.53,groceries,2025-08-29 12:50:56.014042,device_17,UK,0
user_70,27.42,travel,2025-08-29 10:27:56.014050,device_11,NY,0
user_100,382.63,gambling,2025-08-29 05:51:56.014058,device_41,UK,0
user_62,395.04,luxury,2025-08-29 05:29:56.014065,device_14,CA,0
user_173,392.55,groceries,2025-08-29 04:00:56.014074,device_47,SG,0
user_184,91.48,mobile_recharge,2025-08-29 11:05:56.014082,device_4,SG,0
user_23,206.93,mobile_recharge,2025-08-29 09:08:56.014091,device_15,CA,0
user_198,209.13,mobile_recharge,2025-08-29 03:37:56.014099,device_10,IN,0
user_118,345.18,luxury,2025-08-28 18:37:56.014107,device_22,NY,0
user_97,40.33,groceries,2025-08-29 02:18:56.014116,device_16,TX,0
